Achille Duchene;
Adam Perelle;
Adrien Fainsilber;
Agostino Chigi;
Alain Provost;
Alessandro Algardi;
Alessandro Farnese II;
Alexander Spotswood;
Alexandre Francini;
Alexandre Theodore Brongniart;
Alexandre de Laborde;
Alfred Caldwell;
Andre Le Notre;
Andrea Busiri-Vici;
Andrea Capponi;
Andrea Tirali;
Andres Duany and Elizabeth Plater-Zyberk;
Andrew Jackson Downing;
Andy Goldsworthy;
Anebal Gonzelez Alvarez-Ossorio;
Annibale Lippi;
Anthea Gibson;
Antoni Gaude;
Antonio Crivelli;
Antonio Origo;
Antonio da Sangalio the Younger;
Antonio da Sangallo the Younger;
Arthur Acton;
Arthur Asahel Shurcliff;
Arthur Delevan Gilman;
Baldassare Peruzzi;
Balthasar Permoser;
Bartolomeo Ammanati;
Beatrix Jones Farrand;
Bernard Berenson;
Bernard Ralph Maybeck;
Bernard Tschumi;
Bernardo Buontalenti;
Bruce Porter;
Caetani family;
Calvert Vaux;
Capability Brown;
Cardinal Ippolito II d'Este;
Carlo Fontana;
Carlo Maderno;
Carlo Rainaldi;
Carlo Vanvitelli;
Carol Valentine;
Cecil Pinsent;
Charles B. Atwood;
Charles Bridgeman;
Charles Carbonet;
Charles Garnier;
Charles Hamilton;
Charles Howard, Earl of Carlisle;
Charles Jencks;
Charles Le Brun;
Charles Percier;
Charles Ross;
Christian Cajus Lorenz Hirschfeld;
Christina Beebe;
Christo;
Christoph Unterberger;
Christopher Lloyd;
Claude Desgots;
Claude Lorrain;
Claude Mollet the Elder;
Claude Mollet the Younger;
Colen Campbell;
Constantijn Huygens I;
Constantine, Emperor of Rome;
Cornelia W. Walter;
Cosimo I de' Medici;
Daniel Marot the Elder;
Daniel Stoopendaal;
Daniel Urban Kiley;
David Bates Douglass;
David S. Heeschen;
Denis Behler;
Diego Suarez;
Domenico Antonio Vaccaro;
Domenico Contarini, Doge of Venice;
Domenico Fontana;
Dominque Girard;
Domitian, Emperor of Rome;
Donato Bramante;
Donlyn Lyndon;
Edmund Curll;
Edouard Franeois Andre;
Edward Bennett;
Edwin Lutyens;
Eero Saarinen;
Elyn Zimmerman;
Emmanuel Here de Corny;
Empress Dowager Cixi;
Eugene Behler;
Eusebi Geell Baron;
Ferdinand Dietz;
Ferdinando I, Grand-Duke of Tuscany;
Flaminio Ponzio;
Fletcher Steele;
Florence Bixby;
Florence Yoch;
Francesco Bettini;
Francesco Castelli;
Francois Nicolas Henri Racine de Monville;
Franeois-Joseph Belanger;
Frederick Hart;
Frederick Law Olmsted Sr.;
Friedrich Ludwig von Sckell;
Friedrich Wilhelm Erdmannsdorff;
G. Van Laar;
Gabriel Jean Antoine Davioud;
Gabriel Perelle;
Ganna Walska;
Geoffrey Alan Jellicoe;
Georg Wenceslaus von Knobelsdorff;
George Burnap;
George Fox Steedman;
George Hargreaves;
George Washington Smith;
George-Louis Le Rouge;
Gertrude Jekyll;
Giacomo Lauro;
Giacomo del Duca;
Giacomo della Porta;
Giambologna;
Gian Lorenzo Bernini;
Gilles Clement;
Giorgio Vasari;
Giovanni Battista Falda;
Giovanni Battista Piranesi;
Giovanni Fontana;
Giovanni Francesco Grimaldi;
Giovanni Francesco Venturini;
Giovanni Giacomo de Rossi;
Giovanni Guerra;
Giovanni Vasanzio;
Giovanni da Udine;
Girolamo Rainaldi;
Giulio Parigi;
Giulio Romano;
Go-Mizunoo;
Griffith J. Griffith;
Guangxu Emperor;
Guiseppe Vasi;
Guiseppe Zocchi;
H. S. Ciolkowski;
H.A.S. Dearborn;
Harland Hand;
Henri Duchene;
Henry Evelyn Pierrepont;
Henry Flitcroft;
Henry Hoare;
Henry Huntington;
Henry IV, King of France;
Henry Moore;
Hermann von Pueckler-Muskau;
Hippodamos of Miletos;
Horace Peaslee;
Horace Walpole, 4th Earl of Orford;
Hubert Robert;
Hugh M. Garden;
Hugo Anne Cornelis Poortman;
Humphrey Repton;
Ian Hamilton Finlay;
Iris Origo;
Isabella Worn;
Isabelle Greene;
Isamu Noguchi;
Ishikawa J?zan;
Israel Silvestre;
J. Merigot;
J. Paul Getty;
J. W. Winder;
Jacob Bigelow;
Jacob Gole;
Jacob Pietersz. Roman;
Jacob van Campen;
Jacopo da Vignola;
Jacques Androuet Du Cerceau the Elder;
Jacques Ange Gabriel;
Jacques Boyceau;
Jacques Gondoin;
Jacques Wirtz;
James Deering;
James Gibbs;
James Gurney Sr.;
James Rose;
James Smillie;
James Thomson;
James Turrell;
Jean Baptise Colbert;
Jean Charles Adolphe Alphand;
Jean Le Pautre;
Jean Nicholas Jadot, Baron de Ville-Issey;
Jean Tuby, the elder;
Jean-Antoine Alavoine;
Jean-Baptiste Lepere;
Jean-Charles Franeois;
Jean-Claude Nicolas Forestier;
Jens Jensen;
Joachim Carvallo;
Johann Bernhard Fischer von Erlach;
Johann David Rentz;
Johann Friedrich Eyserbeck;
Johann George Schoch;
Johann Lucas von Hildebrandt;
Johann Peter Alexander Wagner;
Johann Prokop Mayer;
John Aislabie;
John Andrew Graefer;
John Chiene Shepherd;
John Claudius Loudon;
John Evelyn;
John McLaren;
John Nash;
John Tradescant the Elder;
John Vanbrugh;
John van Nost II;
Jorge Silvetti;
Josep Fontsere i Mestres;
Joseph L. Silsbee;
Jules Hardouin Mansart ;
Karl Friedrich Schinkel;
Kobori Ensh?;
Lawrence Halprin;
Lawrence Waterbury Johnston;
Lester Collins;
Lockwood de Forest Jr.;
Lockwood de Forest Jr. Jr.;
Lorenz Scherm;
Louis Bretez;
Louis Le Vau;
Louis de Carmontelle;
Louis-Rene Girardin;
Lucius Gellius;
Luigi Vanvitelli;
Luis Vare;
M.A. Henry;
Mabel Choate;
Maggie Keswick;
Marchese Scipione Capponi;
Martin Milmore;
Martin Puryear;
Marty Skylar;
Mateus Vicente de Oliveira;
Matthaus Daniel Poppelmann;
Mauro Codussi;
Maya Ying Lin;
McKim, Mead and White;
Medici family;
Mel Chin;
Michael Heizer;
Michael Van Valkenburgh;
Michel Le Bouteux;
Michel-etienne Turgot;
Michelangelo Buonarroti;
Michelozzo di Bartolomeo;
Mien Ruys;
Mildred Barnes Bliss;
Nancy Louise Holt;
Niccole Tribolo;
Nicholas Hawksmoor;
Nicholas Perelle;
Nicholas Stone;
Nicodemus Tessin the Elder;
Nicodemus Tessin the Younger;
Ogawa Jihei;
Oliviero Orsetti;
Olmsted Brothers;
Orsetti family;
Ottaviano Diodati;
Otto Walter Beck;
P. Decker;
Pacello da Mercogliano;
Paul Chalfin;
Peter Joseph Lenne;
Peter Scheemakers;
Phidias;
Philibert de L'Orme;
Pier Francesco Orsini;
Pierre-Franeois-Leonard Fontaine;
Piet Oudolf;
Pietro Bernini;
Pietro de' Crescenzi;
Pirro Ligorio;
Polykleitos;
Prince Toshitada;
Princess Ghyka;
Qianlong Emperor;
Raffaellino da Reggio;
Ralph Adams Cram;
Ralph T. Stevens;
Randy Bright;
Raphael;
Richard Boyle, 3rd Earl of Burlington;
Richard Meier;
Richard Mique;
Richard Morris Hunt;
Richard Payne Knight;
Richard Upjohn;
Robert Adam;
Robert Castell;
Robert Cecil, Earl of Salisbury;
Robert Hart;
Robert Hinshelwood;
Robert Irwin;
Robert Morris;
Robert Smithson;
Robert Yudell;
Roberto Burle Marx;
Rodolfo Machado;
Rosemary Verey;
Russel Wright;
Salomon de Brosse;
Salomon de Caus;
Samuel Pepys Cockerell I;
Scipione Borghese;
Shen Yuan;
Simeon Godeau;
Simone Felice;
Stoldo di Gino Lorenzi;
Tang Dai;
Thomas Blaikie;
Thomas Dolliver Church;
Thomas Duncombe;
Thomas Fazio;
Thomas Jefferson;
Thomas Mawson;
Thomas Moran;
Thomas Robinson;
Thomas Roscoe;
Tommaso Francini;
Tommaso Mattei;
Veldon Simpson;
Vincenzo Jerace;
Vincenzo Pacetti;
Vita Sackville-West;
Vivant Denon;
Walt Disney;
Walter De Maria;
Wiliam Hammond Hall;
Willem Swidde;
William Chambers;
William Cullen Bryant;
William Gilpin;
William Hertrich;
William Kent;
William Le Baron Jenney;
William Radclyffe;
William Watts;
William Wordsworth;
William Wrighte;
Willis Jefferson Polk;
Xu Shitai;
Zanobi Lapi;
